localTriax,localLode,localPeeq,localDIL,localPEEQ > DIL,local-delPEEQ/DIL,local-DILaccu,local-DILaccu > 1,surfFac
0.10083389278773014,0.27172233078289537,0.020769700427384432,0.106,0,0.0,0.0,0,0.5459454772118164
0.11330760864057123,0.11872759596972941,0.020769700427384432,0.088,0,0.0,0.0,0,0.5459454772118164
0.1592796173196444,0.06162104564945792,0.020769700427384432,0.08,0,0.0,0.0,0,0.5459454772118164
0.3194868864518478,-0.1418616965438587,0.020769700427384432,0.067,0,0.0,0.0,0,0.5459454772118164
0.3924035200071299,0.2313622431916531,0.020769700427384432,0.067,0,0.0,0.0,0,0.5459454772118164
0.33986814886490113,0.5068478719544113,0.020769700427384432,0.118,0,0.0,0.0,0,0.5459454772118164
0.29611255610436993,0.5601834971534366,0.020769700427384432,0.137,0,0.0,0.0,0,0.5460835797396375
0.24613316394707477,0.47909938800059915,0.020780550568209346,0.125,0,0.0,0.0,0,0.5589402508602378
0.2571220301868111,0.48788013387499335,0.021732062664038185,0.125,0,0.007174909287914827,0.007174909287914827,0,0.5917289173333641
0.25524289865814437,0.4757749828149566,0.023666127352043986,0.123,0,0.016273079057480835,0.023447988345395663,0,0.616830342310848
0.24351798560793825,0.44923085124714474,0.02606898282344142,0.119,0,0.020223966100991725,0.043671954446387384,0,0.6456265103231436
0.22707111498390495,0.4113377445031418,0.02877024537883699,0.113,0,0.023887576471232474,0.06755953091761986,0,0.6712651255871128
0.20406727344596645,0.355353790224792,0.03207784619492789,0.106,0,0.03127368815837885,0.09883321907599871,0,0.6949602142542944
0.18068071341171088,0.29734324709738763,0.03571036221304288,0.099,0,0.03635002811034161,0.1351832471863403,0,0.714140850185948
0.1599630832787058,0.24689974205764828,0.03993529143432776,0.095,0,0.0443735881418758,0.17955683532821612,0,0.7305695265201475
0.14713334185650906,0.21771632250642944,0.04454127706897756,0.093,0,0.049590115299258795,0.22914695062747492,0,0.7444158735160067
0.12511932121968522,0.1651647772876319,0.049913241527974606,0.09,0,0.05983022540679958,0.28897717603427453,0,0.7563785637361735
0.10990482786653026,0.12961254865558808,0.05544935508320729,0.089,0,0.06152316003748626,0.3505003360717608,0,0.7656769803098906
0.10465178317876002,0.11919739972740116,0.06184711904885868,0.089,0,0.07160724164472712,0.4221075777164879,0,0.7742100039353376
0.08654347974103282,0.0775212057423194,0.06871950432347755,0.09,0,0.07709281337862056,0.49920039109510844,0,0.7812422138336332
0.07085260672102657,0.04240055952341543,0.07622414097810783,0.09,0,0.08294105651695872,0.5821414476120672,0,0.7872629983223094
0.06759252601418522,0.03803160898945818,0.0840299770546456,0.091,0,0.08593316114992501,0.6680746087619922,0,0.7924023213257005
0.04715354743870939,-0.008636462005707368,0.09257966497292121,0.093,0,0.09228178356146124,0.7603563923234534,0,0.7967155383765353
0.028655698027295024,-0.05106836883814988,0.10161168593913317,0.097,1,0.0932095671100149,0.8535659594334684,0,0.8008086582139918
0.02691337754473745,-0.05178614462821405,0.11075181731333338,0.097,1,0.09501181598428253,0.9485777754177509,0,0.8049787347238231
0.005083701154152983,-0.10364793721265658,0.12061479485904188,0.102,1,0.09565680596513322,1.0442345813828842,1,0.8089537373299166
0.0034401430974390283,-0.106552074671737,0.1304254309895137,0.103,1,0.09525516665485698,1.139489748037741,1,0.812802532394448
-0.010996227232757847,-0.13882350173150693,0.1412408063188195,0.107,1,0.10046709231890681,1.2399568403566479,1,0.8164738031432682
-0.007238500404178519,-0.128074474785242,0.15163274512936673,0.106,1,0.0980740047830251,1.338030845139673,1,0.8200332085241104
-0.017676241098071987,-0.15046658967532442,0.16291463654488328,0.11,1,0.1031213589726846,1.4411522041123574,1,0.8237283852777829
0.002705019694231216,-0.09777085762660548,0.1736758245776097,0.102,1,0.10541074012924811,1.5465629442416056,1,0.8273489357168755
0.004142655290974713,-0.09297184651394184,0.1849232356374462,0.102,1,0.10984191545057768,1.6564048596921832,1,0.8307883533967347
0.016634659858257444,-0.056585436838765844,0.19609176212300852,0.098,1,0.11372520107561956,1.7701300607678028,1,0.8340110770257568
0.05195142184081213,0.034790934891066445,0.20702928087363645,0.093,1,0.11739254693050177,1.8875226076983045,1,0.8374726216487892
0.08684161802591232,0.12364679666703177,0.21750339275846872,0.092,1,0.11406705060078975,2.0015896582990944,1,0.8409648369051561
0.11917365499374992,0.205693309151354,0.2280210135504603,0.095,1,0.11039293087695595,2.1119825891760504,1,0.8445747916410115
0.1536428276898353,0.29513594077021094,0.23844811227172613,0.102,1,0.10158361879744322,2.2135662079734937,1,0.8481768199626932
0.18996577979481433,0.3903348000049982,0.2487758273879687,0.114,1,0.09111038473539687,2.3046765927088906,1,0.8516683370445032
0.24437342901233253,0.5325968399896317,0.25855100837846595,0.139,1,0.07075053034177659,2.375427123050667,1,0.8549444198907881
0.2734180343756222,0.6092548788987941,0.2685887326175968,0.155,1,0.06464841575705384,2.440075538807721,1,0.8581016134728028
0.30867964104240014,0.7042720778977613,0.2784723108634352,0.177,1,0.05579705674709645,2.4958725955548173,1,0.860903345711859
0.33033761557835045,0.7646237567641027,0.28879236926635105,0.193,1,0.05326401227796443,2.5491366078327817,1,0.8634506175896343
0.34902276276267025,0.8164971797814773,0.2986337666710218,0.208,1,0.0471497928960816,2.5962864007288635,1,0.8655068065623402
0.3672228468094632,0.8613270088924225,0.30881238852938014,0.22,1,0.04627370302676967,2.642560103755633,1,0.8672783089669182
0.3820009613913025,0.8886170414553519,0.31873721443116665,0.227,1,0.04352973493033718,2.6860898386859704,1,0.8687510001817795
0.39637793443693026,0.9071886859386248,0.3289504988739888,0.231,1,0.04454340763990793,2.7306332463258784,1,0.87003147712491
0.4056209497927828,0.9136649113172006,0.3389390744268894,0.232,1,0.04275250022832247,2.773385746554201,1,0.8710958630120099
0.4141575418712859,0.9094789965024813,0.3491096335152785,0.228,1,0.044746334018388664,2.8181320805725893,1,0.872052338975004
0.4197200695276333,0.9019609808388974,0.359108326335748,0.224,1,0.044681365404941456,2.862813445977531,1,0.8728759314886547
0.42348571718923855,0.8930920031796622,0.36922805942595005,0.22,1,0.04598831085686131,2.9088017568343925,1,0.8736524540947396
0.4264859123138835,0.8859035491962298,0.3791631832718849,0.216,1,0.046235863999479904,2.9550376208338722,1,0.8743477908796573
0.42822220306412234,0.8808252458179536,0.3891919516026974,0.214,1,0.046722296949511445,3.001759917783384,1,0.8750207125290055
0.42863333818130006,0.87948312142461,0.39904545185466617,0.213,1,0.04591265058487905,3.047672568368263,1,0.8756531713488117
0.4281990392210307,0.8797711894816181,0.40896211564540863,0.214,1,0.04680562201728932,3.0944781903855523,1,0.8762244018289591
0.42694293833796765,0.8816564575647065,0.41869291725258034,0.215,1,0.04519673920015203,3.1396749295857043,1,0.8767774058576161
0.42497439668822506,0.8859092297846584,0.42840647511184216,0.217,1,0.04477883902784767,3.184453768613552,1,0.8773229371633311
0.4229427193054213,0.8912707468900307,0.4379484777649243,0.219,1,0.0433663321532446,3.2278201007667966,1,0.8778316605558766
0.4199291977033859,0.8978084164765026,0.44738502862552804,0.222,1,0.042755653887139734,3.2705757546539362,1,0.8783935058687764
0.4171876007006445,0.9033052079301066,0.45668007992208004,0.225,1,0.04135229005131108,3.3119280447052475,1,0.8788892463416826
0.41445504006543527,0.9096125097662746,0.465833256021142,0.228,1,0.0399239090269771,3.3518519537322247,1,0.8793668337185935
0.4130003840358735,0.9122473861846087,0.47557741155227023,0.229,1,0.04274170025039732,3.394593653982622,1,0.8798891269517676
0.4110079374477739,0.9152238512871134,0.4834320799758038,0.231,1,0.03378093788678742,3.4283745918694093,1,0.88028166731473
0.4087537710260083,0.9188312678463316,0.4926516891767581,0.233,1,0.03994320515344669,3.468317797022856,1,0.8807782644048261
0.4077327225202394,0.921237914071331,0.5010048138598601,0.234,1,0.0354684556745277,3.5037862526973838,1,0.881174521723526
0.40615957667705954,0.9228047443418842,0.5092449268947045,0.235,1,0.03489384264803859,3.5386800953454225,1,0.8815661434400182
0.40550737326249614,0.9232703187320416,0.5181017325570186,0.235,1,0.03781813394973867,3.576498229295161,1,0.8819943785630082
0.4040677521767006,0.924821334271554,0.5253046409537395,0.236,1,0.030470933341251383,3.606969162636412,1,0.8823400157303897
0.40368206808938073,0.9243646742733646,0.5332590465744337,0.236,1,0.033869037801264525,3.6408382004376767,1,0.8827003455756615
0.40291540094395617,0.9246946828388546,0.540940906231602,0.237,1,0.032132869557339926,3.6729710699950164,1,0.8830648055055379
0.4035023436518294,0.9213044456882856,0.5477833915501833,0.235,1,0.02935591581695435,3.702326985811971,1,0.8833583552966591
0.4042041685602531,0.9213352025637868,0.5550372395664454,0.235,1,0.030652572271824656,3.7329795580837954,1,0.8836716528976042
0.4002573566619016,0.9309618682463325,0.5619695136944453,0.24,1,0.029210792170699867,3.762190350254495,1,0.8839410390353962
0.39920623593882315,0.9319129213279084,0.5685980543494225,0.24,1,0.027468937561822553,3.789659287816318,1,0.8842563028903574
0.3955769631443253,0.9382047173937345,0.5755403054257234,0.244,1,0.028316172536205154,3.817975460352523,1,0.8845793179976639
0.39718322528465294,0.9329349286021437,0.5817347280681133,0.241,1,0.025707717607681983,3.8436831779602048,1,0.8849878165542586
0.4184671501457135,0.8473401225984851,0.5894735530018806,0.204,1,0.038227068456222445,3.8819102464164272,1,0.8851945418581069
0.49432242886308836,0.5087851213331281,0.6160410555700461,0.098,1,0.26912012307117883,4.151030369487606,1,0.8839720228330237
0.5631952027017608,0.24188167699674948,0.6178697322805723,0.054,1,0.03533167784267133,4.186362047330277,1,0.8839118052222142
0.590942250580112,0.11663421068344675,0.6178697322805723,0.044,1,0.0,4.186362047330277,1,0.8839387139300278
0.5977339709088615,0.09247978397805663,0.6178697322805723,0.042,1,0.0,4.186362047330277,1,0.8839414801998758
